Name,MapDate,DSCI
Midwest,20040323,48
Midwest,20040330,39
Midwest,20040406,39
Midwest,20040413,48
Midwest,20040420,58
Midwest,20040427,58
Midwest,20040504,59
Midwest,20040511,52
Midwest,20040518,28
Midwest,20040525,18
Midwest,20040601,4
Midwest,20040608,2
Midwest,20040615,2
Midwest,20040622,2
Midwest,20040629,4
Midwest,20040706,7
Midwest,20040713,8
Midwest,20040720,8
Midwest,20040727,6
Midwest,20040803,7
Midwest,20040810,6
Midwest,20040817,7
Midwest,20040824,10
Midwest,20040831,8
Midwest,20040907,2
Midwest,20040914,3
Midwest,20040921,4
Midwest,20040928,26
Midwest,20041005,48
Midwest,20041012,48
Midwest,20041019,34
Midwest,20041026,31
Midwest,20041102,19
Midwest,20041109,17
Midwest,20041116,16
Midwest,20041123,13
Midwest,20041130,6
Midwest,20041207,2
Midwest,20041214,3
Midwest,20041221,5
Midwest,20041228,13
Midwest,20050104,11
Midwest,20050111,10
Midwest,20050118,10
Midwest,20050125,10
Midwest,20050201,10
Midwest,20050208,12
Midwest,20050215,7
Midwest,20050222,7
Midwest,20050301,7
Midwest,20050308,7
Midwest,20050315,7
Midwest,20050322,7
Midwest,20050329,6
Midwest,20050405,5
Midwest,20050412,5
Midwest,20050419,19
Midwest,20050426,16
Midwest,20050503,27
Midwest,20050510,56
Midwest,20050517,33
Midwest,20050524,50
Midwest,20050531,56
Midwest,20050607,78
Midwest,20050614,64
Midwest,20050621,67
Midwest,20050628,89
Midwest,20050705,92
Midwest,20050712,113
Midwest,20050719,136
Midwest,20050726,135
Midwest,20050802,133
Midwest,20050809,139
Midwest,20050816,116
Midwest,20050823,94
Midwest,20050830,86
Midwest,20050906,103
Midwest,20050913,115
Midwest,20050920,100
Midwest,20050927,91
Midwest,20051004,89
Midwest,20051011,87
Midwest,20051018,93
Midwest,20051025,93
Midwest,20051101,95
Midwest,20051108,96
Midwest,20051115,84
Midwest,20051122,83
Midwest,20051129,81
Midwest,20051206,82
Midwest,20051213,81
Midwest,20051220,83
Midwest,20051227,83
Midwest,20060103,77
Midwest,20060110,78
Midwest,20060117,79
Midwest,20060124,79
Midwest,20060131,65
Midwest,20060207,58
Midwest,20060214,62
Midwest,20060221,60
Midwest,20060228,73
Midwest,20060307,90
Midwest,20060314,66
Midwest,20060321,68
Midwest,20060328,66
Midwest,20060404,51
Midwest,20060411,47
Midwest,20060418,51
Midwest,20060425,52
Midwest,20060502,42
Midwest,20060509,46
Midwest,20060516,33
Midwest,20060523,30
Midwest,20060530,26
Midwest,20060606,21
Midwest,20060613,35
Midwest,20060620,40
Midwest,20060627,48
Midwest,20060704,58
Midwest,20060711,78
Midwest,20060718,98
Midwest,20060725,107
Midwest,20060801,106
Midwest,20060808,106
Midwest,20060815,102
Midwest,20060822,103
Midwest,20060829,84
Midwest,20060905,80
Midwest,20060912,76
Midwest,20060919,78
Midwest,20060926,75
Midwest,20061003,76
Midwest,20061010,83
Midwest,20061017,83
Midwest,20061024,75
Midwest,20061031,72
Midwest,20061107,75
Midwest,20061114,78
Midwest,20061121,78
Midwest,20061128,78
Midwest,20061205,67
Midwest,20061212,70
Midwest,20061219,77
Midwest,20061226,77
Midwest,20070102,78
Midwest,20070109,80
Midwest,20070116,75
Midwest,20070123,67
Midwest,20070130,68
Midwest,20070206,70
Midwest,20070213,69
Midwest,20070220,73
Midwest,20070227,62
Midwest,20070306,40
Midwest,20070313,41
Midwest,20070320,41
Midwest,20070327,44
Midwest,20070403,34
Midwest,20070410,30
Midwest,20070417,24
Midwest,20070424,30
Midwest,20070501,31
Midwest,20070508,35
Midwest,20070515,51
Midwest,20070522,55
Midwest,20070529,54
Midwest,20070605,67
Midwest,20070612,77
Midwest,20070619,86
Midwest,20070626,90
Midwest,20070703,83
Midwest,20070710,103
Midwest,20070717,112
Midwest,20070724,125
Midwest,20070731,139
Midwest,20070807,156
Midwest,20070814,169
Midwest,20070821,163
Midwest,20070828,147
Midwest,20070904,148
Midwest,20070911,136
Midwest,20070918,134
Midwest,20070925,130
Midwest,20071002,122
Midwest,20071009,118
Midwest,20071016,113
Midwest,20071023,77
Midwest,20071030,53
Midwest,20071106,54
Midwest,20071113,54
Midwest,20071120,56
Midwest,20071127,52
Midwest,20071204,49
Midwest,20071211,39
Midwest,20071218,33
Midwest,20071225,33
Midwest,20080101,32
Midwest,20080108,26
Midwest,20080115,25
Midwest,20080122,24
Midwest,20080129,24
Midwest,20080205,20
Midwest,20080212,20
Midwest,20080219,17
Midwest,20080226,17
Midwest,20080304,17
Midwest,20080311,15
Midwest,20080318,15
Midwest,20080325,14
Midwest,20080401,14
Midwest,20080408,12
Midwest,20080415,4
Midwest,20080422,4
Midwest,20080429,3
Midwest,20080506,3
Midwest,20080513,3
Midwest,20080520,3
Midwest,20080527,5
Midwest,20080603,4
Midwest,20080610,7
Midwest,20080617,3
Midwest,20080624,4
Midwest,20080701,4
Midwest,20080708,7
Midwest,20080715,6
Midwest,20080722,9
Midwest,20080729,10
Midwest,20080805,11
Midwest,20080812,12
Midwest,20080819,30
Midwest,20080826,54
Midwest,20080902,58
Midwest,20080909,58
Midwest,20080916,55
Midwest,20080923,68
Midwest,20080930,73
Midwest,20081007,71
Midwest,20081014,69
Midwest,20081021,72
Midwest,20081028,63
Midwest,20081104,63
Midwest,20081111,62
Midwest,20081118,59
Midwest,20081125,60
Midwest,20081202,67
Midwest,20081209,63
Midwest,20081216,61
Midwest,20081223,58
Midwest,20081230,48
Midwest,20090106,46
Midwest,20090113,41
Midwest,20090120,40
Midwest,20090127,40
Midwest,20090203,30
Midwest,20090210,31
Midwest,20090217,30
Midwest,20090224,30
Midwest,20090303,27
Midwest,20090310,27
Midwest,20090317,27
Midwest,20090324,30
Midwest,20090331,30
Midwest,20090407,30
Midwest,20090414,33
Midwest,20090421,31
Midwest,20090428,24
Midwest,20090505,24
Midwest,20090512,21
Midwest,20090519,17
Midwest,20090526,22
Midwest,20090602,26
Midwest,20090609,28
Midwest,20090616,27
Midwest,20090623,26
Midwest,20090630,26
Midwest,20090707,34
Midwest,20090714,42
Midwest,20090721,48
Midwest,20090728,48
Midwest,20090804,50
Midwest,20090811,48
Midwest,20090818,47
Midwest,20090825,33
Midwest,20090901,29
Midwest,20090908,37
Midwest,20090915,38
Midwest,20090922,60
Midwest,20090929,56
Midwest,20091006,45
Midwest,20091013,33
Midwest,20091020,35
Midwest,20091027,23
Midwest,20091103,19
Midwest,20091110,18
Midwest,20091117,16
Midwest,20091124,16
Midwest,20091201,16
Midwest,20091208,16
Midwest,20091215,16
Midwest,20091222,16
Midwest,20091229,16
Midwest,20100105,16
Midwest,20100112,16
Midwest,20100119,16
Midwest,20100126,13
Midwest,20100202,13
Midwest,20100209,13
Midwest,20100216,13
Midwest,20100223,13
Midwest,20100302,14
Midwest,20100309,21
Midwest,20100316,22
Midwest,20100323,22
Midwest,20100330,23
Midwest,20100406,26
Midwest,20100413,33
Midwest,20100420,39
Midwest,20100427,49
Midwest,20100504,43
Midwest,20100511,43
Midwest,20100518,40
Midwest,20100525,39
Midwest,20100601,45
Midwest,20100608,44
Midwest,20100615,42
Midwest,20100622,42
Midwest,20100629,31
Midwest,20100706,31
Midwest,20100713,29
Midwest,20100720,26
Midwest,20100727,24
Midwest,20100803,23
Midwest,20100810,23
Midwest,20100817,23
Midwest,20100824,23
Midwest,20100831,36
Midwest,20100907,31
Midwest,20100914,34
Midwest,20100921,37
Midwest,20100928,38
Midwest,20101005,37
Midwest,20101012,45
Midwest,20101019,51
Midwest,20101026,47
Midwest,20101102,57
Midwest,20101109,60
Midwest,20101116,64
Midwest,20101123,64
Midwest,20101130,37
Midwest,20101207,31
Midwest,20101214,24
Midwest,20101221,25
Midwest,20101228,27
Midwest,20110104,27
Midwest,20110111,27
Midwest,20110118,31
Midwest,20110125,31
Midwest,20110201,33
Midwest,20110208,31
Midwest,20110215,31
Midwest,20110222,28
Midwest,20110301,20
Midwest,20110308,17
Midwest,20110315,12
Midwest,20110322,11
Midwest,20110329,13
Midwest,20110405,14
Midwest,20110412,14
Midwest,20110419,13
Midwest,20110426,8
Midwest,20110503,5
Midwest,20110510,5
Midwest,20110517,1
Midwest,20110524,1
Midwest,20110531,1
Midwest,20110607,1
Midwest,20110614,1
Midwest,20110621,1
Midwest,20110628,3
Midwest,20110705,3
Midwest,20110712,2
Midwest,20110719,10
Midwest,20110726,22
Midwest,20110802,44
Midwest,20110809,49
Midwest,20110816,52
Midwest,20110823,55
Midwest,20110830,71
Midwest,20110906,71
Midwest,20110913,80
Midwest,20110920,77
Midwest,20110927,60
Midwest,20111004,65
Midwest,20111011,73
Midwest,20111018,63
Midwest,20111025,67
Midwest,20111101,78
Midwest,20111108,75
Midwest,20111115,67
Midwest,20111122,66
Midwest,20111129,58
Midwest,20111206,53
Midwest,20111213,55
Midwest,20111220,49
Midwest,20111227,48
Midwest,20120103,48
Midwest,20120110,48
Midwest,20120117,48
Midwest,20120124,55
Midwest,20120131,55
Midwest,20120207,55
Midwest,20120214,55
Midwest,20120221,55
Midwest,20120228,55
Midwest,20120306,55
Midwest,20120313,55
Midwest,20120320,54
Midwest,20120327,57
Midwest,20120403,62
Midwest,20120410,66
Midwest,20120417,62
Midwest,20120424,63
Midwest,20120501,65
Midwest,20120508,37
Midwest,20120515,40
Midwest,20120522,59
Midwest,20120529,55
Midwest,20120605,68
Midwest,20120612,82
Midwest,20120619,124
Midwest,20120626,137
Midwest,20120703,157
Midwest,20120710,186
Midwest,20120717,219
Midwest,20120724,249
Midwest,20120731,246
Midwest,20120807,250
Midwest,20120814,242
Midwest,20120821,240
Midwest,20120828,238
Midwest,20120904,211
Midwest,20120911,211
Midwest,20120918,213
Midwest,20120925,215
Midwest,20121002,216
Midwest,20121009,213
Midwest,20121016,200
Midwest,20121023,191
Midwest,20121030,172
Midwest,20121106,171
Midwest,20121113,157
Midwest,20121120,158
Midwest,20121127,172
Midwest,20121204,173
Midwest,20121211,166
Midwest,20121218,166
Midwest,20121225,165
Midwest,20130101,165
Midwest,20130108,165
Midwest,20130115,161
Midwest,20130122,157
Midwest,20130129,157
Midwest,20130205,142
Midwest,20130212,139
Midwest,20130219,140
Midwest,20130226,137
Midwest,20130305,132
Midwest,20130312,112
Midwest,20130319,109
Midwest,20130326,104
Midwest,20130402,104
Midwest,20130409,97
Midwest,20130416,62
Midwest,20130423,46
Midwest,20130430,43
Midwest,20130507,35
Midwest,20130514,35
Midwest,20130521,27
Midwest,20130528,14
Midwest,20130604,13
Midwest,20130611,10
Midwest,20130618,9
Midwest,20130625,3
Midwest,20130702,2
Midwest,20130709,3
Midwest,20130716,7
Midwest,20130723,21
Midwest,20130730,21
Midwest,20130806,27
Midwest,20130813,33
Midwest,20130820,53
Midwest,20130827,80
Midwest,20130903,84
Midwest,20130910,94
Midwest,20130917,100
Midwest,20130924,95
Midwest,20131001,98
Midwest,20131008,90
Midwest,20131015,85
Midwest,20131022,84
Midwest,20131029,83
Midwest,20131105,75
Midwest,20131112,68
Midwest,20131119,63
Midwest,20131126,63
Midwest,20131203,63
Midwest,20131210,61
Midwest,20131217,61
Midwest,20131224,54
Midwest,20131231,54
Midwest,20140107,54
Midwest,20140114,54
Midwest,20140121,55
Midwest,20140128,56
Midwest,20140204,56
Midwest,20140211,55
Midwest,20140218,54
Midwest,20140225,47
Midwest,20140304,46
Midwest,20140311,48
Midwest,20140318,49
Midwest,20140325,49
Midwest,20140401,55
Midwest,20140408,45
Midwest,20140415,38
Midwest,20140422,39
Midwest,20140429,29
Midwest,20140506,30
Midwest,20140513,24
Midwest,20140520,23
Midwest,20140527,25
Midwest,20140603,26
Midwest,20140610,18
Midwest,20140617,12
Midwest,20140624,14
Midwest,20140701,11
Midwest,20140708,11
Midwest,20140715,10
Midwest,20140722,11
Midwest,20140729,12
Midwest,20140805,14
Midwest,20140812,13
Midwest,20140819,18
Midwest,20140826,16
Midwest,20140902,8
Midwest,20140909,7
Midwest,20140916,6
Midwest,20140923,6
Midwest,20140930,10
Midwest,20141007,10
Midwest,20141014,3
Midwest,20141021,4
Midwest,20141028,5
Midwest,20141104,10
Midwest,20141111,11
Midwest,20141118,11
Midwest,20141125,14
Midwest,20141202,15
Midwest,20141209,15
Midwest,20141216,17
Midwest,20141223,17
Midwest,20141230,17
Midwest,20150106,16
Midwest,20150113,19
Midwest,20150120,20
Midwest,20150127,43
Midwest,20150203,31
Midwest,20150210,35
Midwest,20150217,35
Midwest,20150224,29
Midwest,20150303,25
Midwest,20150310,34
Midwest,20150317,49
Midwest,20150324,55
Midwest,20150331,68
Midwest,20150407,70
Midwest,20150414,66
Midwest,20150421,64
Midwest,20150428,67
Midwest,20150505,72
Midwest,20150512,72
Midwest,20150519,56
Midwest,20150526,49
Midwest,20150602,22
Midwest,20150609,14
Midwest,20150616,22
Midwest,20150623,11
Midwest,20150630,4
Midwest,20150707,1
Midwest,20150714,2
Midwest,20150721,2
Midwest,20150728,7
Midwest,20150804,10
Midwest,20150811,8
Midwest,20150818,11
Midwest,20150825,10
Midwest,20150901,8
Midwest,20150908,13
Midwest,20150915,12
Midwest,20150922,16
Midwest,20150929,22
Midwest,20151006,26
Midwest,20151013,36
Midwest,20151020,58
Midwest,20151027,65
Midwest,20151103,52
Midwest,20151110,51
Midwest,20151117,36
Midwest,20151124,19
Midwest,20151201,18
Midwest,20151208,13
Midwest,20151215,15
Midwest,20151222,15
Midwest,20151229,14
Midwest,20160105,5
Midwest,20160112,2
Midwest,20160119,2
Midwest,20160126,2
Midwest,20160202,2
Midwest,20160209,1
Midwest,20160216,1
Midwest,20160223,1
Midwest,20160301,1
Midwest,20160308,2
Midwest,20160315,2
Midwest,20160322,2
Midwest,20160329,9
Midwest,20160405,9
Midwest,20160412,12
Midwest,20160419,17
Midwest,20160426,20
Midwest,20160503,12
Midwest,20160510,12
Midwest,20160517,4
Midwest,20160524,9
Midwest,20160531,14
Midwest,20160607,15
Midwest,20160614,31
Midwest,20160621,32
Midwest,20160628,30
Midwest,20160705,37
Midwest,20160712,33
Midwest,20160719,33
Midwest,20160726,26
Midwest,20160802,25
Midwest,20160809,27
Midwest,20160816,16
Midwest,20160823,14
Midwest,20160830,12
Midwest,20160906,12
Midwest,20160913,8
Midwest,20160920,8
Midwest,20160927,12
Midwest,20161004,5
Midwest,20161011,9
Midwest,20161018,15
Midwest,20161025,13
Midwest,20161101,20
Midwest,20161108,25
Midwest,20161115,40
Midwest,20161122,52
Midwest,20161129,52
Midwest,20161206,49
Midwest,20161213,46
Midwest,20161220,38
Midwest,20161227,28
Midwest,20170103,26
Midwest,20170110,29
Midwest,20170117,23
Midwest,20170124,23
Midwest,20170131,17
Midwest,20170207,17
Midwest,20170214,19
Midwest,20170221,29
Midwest,20170228,35
Midwest,20170307,38
Midwest,20170314,37
Midwest,20170321,37
Midwest,20170328,33
Midwest,20170404,21
Midwest,20170411,11
Midwest,20170418,10
Midwest,20170425,7
Midwest,20170502,0
Midwest,20170509,0
Midwest,20170516,0
Midwest,20170523,1
Midwest,20170530,5
Midwest,20170606,9
Midwest,20170613,29
Midwest,20170620,15
Midwest,20170627,15
Midwest,20170704,15
Midwest,20170711,16
Midwest,20170718,25
Midwest,20170725,30
Midwest,20170801,30
Midwest,20170808,29
Midwest,20170815,32
Midwest,20170822,31
Midwest,20170829,28
Midwest,20170905,28
Midwest,20170912,48
Midwest,20170919,54
Midwest,20170926,51
Midwest,20171003,61
Midwest,20171010,54
Midwest,20171017,38
Midwest,20171024,33
Midwest,20171031,29
Midwest,20171107,27
Midwest,20171114,27
Midwest,20171121,27
Midwest,20171128,28
Midwest,20171205,31
Midwest,20171212,38
Midwest,20171219,47
Midwest,20171226,42
Midwest,20180102,43
Midwest,20180109,43
Midwest,20180116,47
Midwest,20180123,49
Midwest,20180130,51
Midwest,20180206,52
Midwest,20180213,52
Midwest,20180220,45
Midwest,20180227,24
Midwest,20180306,21
Midwest,20180313,21
Midwest,20180320,17
Midwest,20180327,19
Midwest,20180403,16
Midwest,20180410,16
Midwest,20180417,10
Midwest,20180424,11
Midwest,20180501,15
Midwest,20180508,25
Midwest,20180515,30
Midwest,20180522,29
Midwest,20180529,28
Midwest,20180605,27
Midwest,20180612,30
Midwest,20180619,23
Midwest,20180626,26
Midwest,20180703,26
Midwest,20180710,33
Midwest,20180717,37
Midwest,20180724,54
Midwest,20180731,57
Midwest,20180807,63
Midwest,20180814,76
Midwest,20180821,71
Midwest,20180828,64
Midwest,20180904,44
Midwest,20180911,31
Midwest,20180918,31
Midwest,20180925,29
Midwest,20181002,27
Midwest,20181009,12
Midwest,20181016,7
Midwest,20181023,7
Midwest,20181030,6
Midwest,20181106,2
Midwest,20181113,2
Midwest,20181120,2
Midwest,20181127,3
Midwest,20181204,2
Midwest,20181211,2
Midwest,20181218,2
Midwest,20181225,3
Midwest,20190101,1
Midwest,20190108,1
Midwest,20190115,0
Midwest,20190122,0
Midwest,20190129,0
Midwest,20190205,0
Midwest,20190212,0
Midwest,20190219,0
Midwest,20190226,0
Midwest,20190305,0
Midwest,20190312,0
Midwest,20190319,0
Midwest,20190326,0
Midwest,20190402,0
Midwest,20190409,0
Midwest,20190416,0
Midwest,20190423,0
Midwest,20190430,0
Midwest,20190507,0
Midwest,20190514,0
Midwest,20190521,1
Midwest,20190528,4
Midwest,20190604,4
Midwest,20190611,2
Midwest,20190618,3
Midwest,20190625,3
Midwest,20190702,4
Midwest,20190709,5
Midwest,20190716,2
Midwest,20190723,5
Midwest,20190730,8
Midwest,20190806,16
Midwest,20190813,24
Midwest,20190820,29
Midwest,20190827,27
Midwest,20190903,31
Midwest,20190910,31
Midwest,20190917,28
Midwest,20190924,35
Midwest,20191001,43
Midwest,20191008,36
Midwest,20191015,35
Midwest,20191022,24
Midwest,20191029,16
Midwest,20191105,4
Midwest,20191112,1
Midwest,20191119,1
Midwest,20191126,1
Midwest,20191203,0
Midwest,20191210,0
Midwest,20191217,0
Midwest,20191224,1
Midwest,20191231,0
Midwest,20200107,0
Midwest,20200114,0
Midwest,20200121,0
Midwest,20200128,0
Midwest,20200204,0
Midwest,20200211,0
Midwest,20200218,0
Midwest,20200225,0
Midwest,20200303,0
Midwest,20200310,0
Midwest,20200317,0
Midwest,20200324,0
Midwest,20200331,0
Midwest,20200407,0
Midwest,20200414,0
Midwest,20200421,2
Midwest,20200428,1
Midwest,20200505,1
Midwest,20200512,8
Midwest,20200519,13
Midwest,20200526,13
Midwest,20200602,13
Midwest,20200609,12
Midwest,20200616,23
Midwest,20200623,27
Midwest,20200630,27
Midwest,20200707,35
Midwest,20200714,46
Midwest,20200721,49
Midwest,20200728,50
Midwest,20200804,44
Midwest,20200811,37
Midwest,20200818,40
Midwest,20200825,56
Midwest,20200901,59
Midwest,20200908,54
Midwest,20200915,44
Midwest,20200922,46
Midwest,20200929,56
Midwest,20201006,62
Midwest,20201013,68
Midwest,20201020,68
Midwest,20201027,52
Midwest,20201103,48
Midwest,20201110,51
Midwest,20201117,46
Midwest,20201124,45
Midwest,20201201,48
Midwest,20201208,51
Midwest,20201215,54
Midwest,20201222,56
Midwest,20201229,59
Midwest,20210105,51
Midwest,20210112,54
Midwest,20210119,57
Midwest,20210126,53
Midwest,20210202,50
Midwest,20210209,49
Midwest,20210216,53
Midwest,20210223,53
Midwest,20210302,53
Midwest,20210309,66
Midwest,20210316,64
Midwest,20210323,66
Midwest,20210330,60
Midwest,20210406,60
Midwest,20210413,39
Midwest,20210420,45
Midwest,20210427,68
Midwest,20210504,67
Midwest,20210511,52
Midwest,20210518,59
Midwest,20210525,62
Midwest,20210601,62
Midwest,20210608,89
Midwest,20210615,100
Midwest,20210622,102
Midwest,20210629,86
Midwest,20210706,89
Midwest,20210713,83
Midwest,20210720,82
Midwest,20210727,82
Midwest,20210803,85
Midwest,20210810,90
Midwest,20210817,95
Midwest,20210824,101
Midwest,20210831,83
Midwest,20210907,79
Midwest,20210914,86
Midwest,20210921,82
Midwest,20210928,82
Midwest,20211005,80
Midwest,20211012,71
Midwest,20211019,67
Midwest,20211026,64
Midwest,20211102,62
Midwest,20211109,63
Midwest,20211116,57
Midwest,20211123,58
Midwest,20211130,61
Midwest,20211207,62
Midwest,20211214,64
Midwest,20211221,60
Northeast,20001226,12
Northeast,20010102,12
Northeast,20010109,12
Northeast,20010116,14
Northeast,20010123,31
Northeast,20010130,30
Northeast,20010206,24
Northeast,20010213,28
Northeast,20010220,15
Northeast,20010227,17
Northeast,20010306,15
Northeast,20010313,15
Northeast,20010320,13
Northeast,20010327,20
Northeast,20010403,18
Northeast,20010410,10
Northeast,20010417,9
Northeast,20010424,5
Northeast,20010501,8
Northeast,20010508,95
Northeast,20010515,124
Northeast,20010522,148
Northeast,20010529,119
Northeast,20010605,46
Northeast,20010612,38
Northeast,20010619,29
Northeast,20010626,22
Northeast,20010703,29
Northeast,20010710,33
Northeast,20010717,26
Northeast,20010724,33
Northeast,20010731,52
Northeast,20010807,73
Northeast,20010814,94
Northeast,20010821,92
Northeast,20010828,113
Northeast,20010904,98
Northeast,20010911,116
Northeast,20010918,122
Northeast,20010925,97
Northeast,20011002,70
Northeast,20011009,82
Northeast,20011016,81
Northeast,20011023,109
Northeast,20011030,124
Northeast,20011106,140
Northeast,20011113,148
Northeast,20011120,161
Northeast,20011127,162
Northeast,20011204,165
Northeast,20011211,154
Northeast,20011218,170
Northeast,20011225,164
Northeast,20020101,164
Northeast,20020108,168
Northeast,20020115,162
Northeast,20020122,160
Northeast,20020129,181
Northeast,20020205,175
Northeast,20020212,191
Northeast,20020219,208
Northeast,20020226,213
Northeast,20020305,215
Northeast,20020312,227
Northeast,20020319,226
Northeast,20020326,222
Northeast,20020402,184
Northeast,20020409,186
Northeast,20020416,161
Northeast,20020423,151
Northeast,20020430,132
Northeast,20020507,126
Northeast,20020514,104
Northeast,20020521,74
Northeast,20020528,72
Northeast,20020604,62
Northeast,20020611,55
Northeast,20020618,48
Northeast,20020625,49
Northeast,20020702,48
Northeast,20020709,60
Northeast,20020716,68
Northeast,20020723,113
Northeast,20020730,114
Northeast,20020806,110
Northeast,20020813,116
Northeast,20020820,128
Northeast,20020827,123
Northeast,20020903,147
Northeast,20020910,196
Northeast,20020917,189
Northeast,20020924,182
Northeast,20021001,115
Northeast,20021008,124
Northeast,20021015,107
Northeast,20021022,68
Northeast,20021029,63
Northeast,20021105,50
Northeast,20021112,47
Northeast,20021119,32
Northeast,20021126,17
Northeast,20021203,16
Northeast,20021210,18
Northeast,20021217,13
Northeast,20021224,12
Northeast,20021231,11
Northeast,20030107,11
Northeast,20030114,18
Northeast,20030121,17
Northeast,20030128,17
Northeast,20030204,17
Northeast,20030211,17
Northeast,20030218,17
Northeast,20030225,17
Northeast,20030304,29
Northeast,20030311,29
Northeast,20030318,34
Northeast,20030325,32
Northeast,20030401,30
Northeast,20030408,25
Northeast,20030415,24
Northeast,20030422,27
Northeast,20030429,34
Northeast,20030506,33
Northeast,20030513,29
Northeast,20030520,32
Northeast,20030527,26
Northeast,20030603,24
Northeast,20030610,22
Northeast,20030617,15
Northeast,20030624,15
Northeast,20030701,20
Northeast,20030708,26
Northeast,20030715,26
Northeast,20030722,20
Northeast,20030729,11
Northeast,20030805,10
Northeast,20030812,4
Northeast,20030819,4
Northeast,20030826,5
Northeast,20030902,5
Northeast,20030909,5
Northeast,20030916,16
Northeast,20030923,19
Northeast,20030930,15
Northeast,20031007,0
Northeast,20031014,0
Northeast,20031021,0
Northeast,20031028,0
Northeast,20031104,0
Northeast,20031111,0
Northeast,20031118,0
Northeast,20031125,0
Northeast,20031202,0
Northeast,20031209,0
Northeast,20031216,0
Northeast,20031223,0
Northeast,20031230,0
Northeast,20040106,0
Northeast,20040113,0
Northeast,20040120,0
Northeast,20040127,0
Northeast,20040203,0
Northeast,20040210,0
Northeast,20040217,0
Northeast,20040224,0
Northeast,20040302,0
Northeast,20040309,13
Northeast,20040316,13
Northeast,20040323,13
Northeast,20040330,14
Northeast,20040406,0
Northeast,20040413,0
Northeast,20040420,0
Northeast,20040427,0
Northeast,20040504,0
Northeast,20040511,0
Northeast,20040518,0
Northeast,20040525,0
Northeast,20040601,0
Northeast,20040608,0
Northeast,20040615,0
Northeast,20040622,0
Northeast,20040629,4
Northeast,20040706,4
Northeast,20040713,11
Northeast,20040720,7
Northeast,20040727,6
Northeast,20040803,6
Northeast,20040810,0
Northeast,20040817,0
Northeast,20040824,0
Northeast,20040831,0
Northeast,20040907,0
Northeast,20040914,0
Northeast,20040921,0
Northeast,20040928,0
Northeast,20041005,0
Northeast,20041012,0
Northeast,20041019,0
Northeast,20041026,0
Northeast,20041102,0
Northeast,20041109,0
Northeast,20041116,22
Northeast,20041123,22
Northeast,20041130,0
Northeast,20041207,0
Northeast,20041214,0
Northeast,20041221,0
Northeast,20041228,0
Northeast,20050104,0
Northeast,20050111,0
Northeast,20050118,0
Northeast,20050125,0
Northeast,20050201,0
Northeast,20050208,0
Northeast,20050215,0
Northeast,20050222,0
Northeast,20050301,0
Northeast,20050308,0
Northeast,20050315,0
Northeast,20050322,0
Northeast,20050329,0
Northeast,20050405,0
Northeast,20050412,0
Northeast,20050419,24
Northeast,20050426,0
Northeast,20050503,0
Northeast,20050510,0
Northeast,20050517,2
Northeast,20050524,5
Northeast,20050531,19
Northeast,20050607,19
Northeast,20050614,17
Northeast,20050621,14
Northeast,20050628,39
Northeast,20050705,31
Northeast,20050712,5
Northeast,20050719,13
Northeast,20050726,13
Northeast,20050802,18
Northeast,20050809,35
Northeast,20050816,47
Northeast,20050823,47
Northeast,20050830,42
Northeast,20050906,38
Northeast,20050913,54
Northeast,20050920,66
Northeast,20050927,71
Northeast,20051004,80
Northeast,20051011,18
Northeast,20051018,16
Northeast,20051025,14
Northeast,20051101,11
Northeast,20051108,11
Northeast,20051115,2
Northeast,20051122,2
Northeast,20051129,2
Northeast,20051206,2
Northeast,20051213,2
Northeast,20051220,2
Northeast,20051227,2
Northeast,20060103,1
Northeast,20060110,1
Northeast,20060117,1
Northeast,20060124,0
Northeast,20060131,0
Northeast,20060207,0
Northeast,20060214,0
Northeast,20060221,0
Northeast,20060228,7
Northeast,20060307,9
Northeast,20060314,15
Northeast,20060321,43
Northeast,20060328,46
Northeast,20060404,62
Northeast,20060411,47
Northeast,20060418,50
Northeast,20060425,29
Northeast,20060502,31
Northeast,20060509,59
Northeast,20060516,38
Northeast,20060523,26
Northeast,20060530,31
Northeast,20060606,19
Northeast,20060613,23
Northeast,20060620,22
Northeast,20060627,4
Northeast,20060704,0
Northeast,20060711,0
Northeast,20060718,0
Northeast,20060725,0
Northeast,20060801,0
Northeast,20060808,0
Northeast,20060815,5
Northeast,20060822,16
Northeast,20060829,13
Northeast,20060905,2
Northeast,20060912,0
Northeast,20060919,0
Northeast,20060926,0
Northeast,20061003,0
Northeast,20061010,0
Northeast,20061017,0
Northeast,20061024,0
Northeast,20061031,0
Northeast,20061107,0
Northeast,20061114,0
Northeast,20061121,0
Northeast,20061128,0
Northeast,20061205,0
Northeast,20061212,0
Northeast,20061219,10
Northeast,20061226,10
Northeast,20070102,13
Northeast,20070109,9
Northeast,20070116,6
Northeast,20070123,5
Northeast,20070130,9
Northeast,20070206,11
Northeast,20070213,11
Northeast,20070220,12
Northeast,20070227,6
Northeast,20070306,1
Northeast,20070313,7
Northeast,20070320,2
Northeast,20070327,2
Northeast,20070403,1
Northeast,20070410,1
Northeast,20070417,0
Northeast,20070424,0
Northeast,20070501,0
Northeast,20070508,0
Northeast,20070515,4
Northeast,20070522,3
Northeast,20070529,9
Northeast,20070605,15
Northeast,20070612,20
Northeast,20070619,38
Northeast,20070626,48
Northeast,20070703,52
Northeast,20070710,59
Northeast,20070717,67
Northeast,20070724,65
